timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
1,1948,976,1825,941,1642,1784,1175,2109
2,2131,966,1939,895,1711,1945,1088,2132
3,2116,916,2125,821,1828,1917,1026,2226
4,2106,913,2112,824,1822,1913,1026,2223
5,2098,965,1922,846,1773,1868,1046,2180
6,1932,979,1825,931,1645,1765,1175,2090
7,1929,979,1825,931,1642,1762,1171,2084
8,1923,982,1825,935,1642,1759,1171,2084
9,1923,979,1822,931,1642,1756,1168,2081
10,1920,982,1825,928,1636,1756,1168,2074
11,1917,982,1819,928,1636,1746,1168,2071
12,1917,982,1822,928,1639,1746,1168,2068
13,1910,982,1822,925,1636,1746,1165,2065
14,1910,982,1819,925,1639,1743,1168,2065
15,1907,985,1819,922,1639,1737,1168,2062
16,1907,985,1819,925,1636,1737,1165,2056
17,1907,985,1819,922,1639,1733,1165,2052
18,1901,985,1819,919,1639,1730,1165,2049
19,1901,985,1816,919,1636,1727,1165,2049
20,1898,985,1819,919,1639,1724,1165,2043
21,1894,985,1816,916,1639,1721,1165,2046
22,1891,985,1819,916,1639,1721,1165,2037
23,1888,985,1819,916,1639,1718,1165,2037
24,1888,985,1819,916,1639,1715,1162,2037
25,1882,985,1816,913,1642,1715,1162,2030
26,1882,988,1816,913,1642,1708,1165,2030
27,1882,988,1816,909,1639,1708,1162,2024
28,1876,988,1816,913,1642,1705,1162,2024
29,1876,988,1816,909,1642,1705,1162,2021
30,1876,988,1816,906,1642,1699,1159,2018
31,1869,985,1819,906,1642,1699,1162,2018
32,1866,988,1816,906,1642,1696,1159,2011
33,1866,988,1812,906,1645,1696,1159,2011
34,1863,988,1816,906,1642,1692,1159,2008
35,1863,988,1816,903,1642,1686,1162,2005
36,1857,988,1816,906,1642,1686,1159,2005
37,1860,988,1816,903,1642,1683,1156,2002
38,1853,988,1816,900,1639,1680,1159,1996
39,1853,988,1816,900,1639,1680,1156,1996
40,1847,988,1812,900,1639,1677,1156,1996
41,1850,988,1812,900,1639,1677,1156,1989
