timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
1,1524,1017,1746,844,1540,1449,1095,1766
2,1527,1020,1743,844,1537,1449,1095,1766
3,1527,1020,1746,844,1540,1452,1095,1766
4,1527,1020,1749,844,1547,1449,1099,1772
5,1530,1020,1753,844,1543,1449,1095,1769
6,1527,1020,1749,844,1543,1452,1102,1772
7,1530,1020,1753,844,1547,1452,1099,1772
8,1527,1020,1753,844,1547,1455,1099,1769
9,1534,1020,1756,847,1547,1455,1102,1776
10,1530,1020,1756,847,1550,1458,1102,1776
11,1537,1024,1756,847,1550,1455,1099,1776
12,1537,1020,1759,847,1550,1455,1102,1772
13,1534,1020,1756,847,1543,1458,1102,1779
14,1534,1020,1759,847,1550,1455,1099,1772
15,1534,1020,1759,844,1547,1455,1095,1772
16,1530,1020,1763,847,1550,1455,1099,1772
17,1534,1020,1759,844,1547,1455,1095,1776
18,1534,1020,1759,844,1550,1455,1099,1776
19,1534,1020,1763,847,1550,1455,1095,1772
20,1534,1020,1766,847,1553,1455,1099,1772
21,1534,1020,1766,847,1550,1455,1099,1776
22,1534,1024,1769,847,1557,1458,1102,1779
23,1534,1024,1772,847,1557,1462,1102,1779
24,1537,1024,1769,847,1557,1462,1102,1779
25,1537,1024,1769,847,1553,1462,1102,1782
26,1537,1024,1772,847,1560,1465,1102,1782
27,1537,1024,1772,847,1557,1465,1102,1779
28,1540,1024,1776,847,1560,1465,1105,1782
29,1540,1024,1776,847,1557,1462,1105,1782
30,1537,1024,1779,847,1560,1462,1105,1785
31,1537,1020,1776,847,1560,1465,1105,1782
32,1537,1024,1779,847,1560,1462,1102,1782
33,1537,1024,1779,847,1557,1462,1102,1779
34,1540,1024,1779,847,1560,1462,1102,1782
35,1540,1024,1779,847,1563,1462,1102,1779
36,1537,1024,1782,847,1563,1465,1102,1782
37,1537,1024,1782,850,1563,1462,1105,1785
38,1537,1024,1782,850,1560,1462,1102,1785
39,1540,1024,1782,847,1563,1462,1105,1789
40,1540,1024,1785,847,1563,1462,1105,1785
41,1540,1027,1785,847,1560,1465,1105,1782
42,1540,1027,1785,850,1563,1468,1105,1782
43,1540,1024,1785,847,1563,1468,1105,1785
44,1543,1024,1785,850,1566,1465,1102,1785
45,1543,1024,1785,850,1560,1468,1105,1785
46,1543,1024,1789,850,1566,1465,1105,1785
47,1540,1024,1792,850,1563,1468,1105,1785
48,1540,1027,1785,847,1566,1462,1102,1785
49,1540,1024,1789,847,1560,1465,1105,1785
50,1537,1024,1789,847,1566,1462,1102,1785
51,1537,1024,1789,847,1566,1462,1099,1782
52,1537,1024,1792,847,1570,1465,1102,1779
