timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
1,1471,982,1686,815,1487,1399,1058,1705
2,1475,985,1683,815,1484,1399,1058,1705
3,1475,985,1686,815,1487,1402,1058,1705
4,1475,985,1689,815,1493,1399,1061,1711
5,1478,985,1692,815,1490,1399,1058,1708
6,1475,985,1689,815,1490,1402,1064,1711
7,1478,985,1692,815,1493,1402,1061,1711
8,1475,985,1692,815,1493,1405,1061,1708
9,1481,985,1696,818,1493,1405,1064,1715
10,1478,985,1696,818,1497,1408,1064,1715
11,1484,988,1696,818,1497,1405,1061,1715
12,1484,985,1699,818,1497,1405,1064,1711
13,1481,985,1696,818,1490,1408,1064,1718
14,1481,985,1699,818,1497,1405,1061,1711
15,1481,985,1699,815,1493,1405,1058,1711
16,1478,985,1702,818,1497,1405,1061,1711
17,1481,985,1699,815,1493,1405,1058,1715
18,1481,985,1699,815,1497,1405,1061,1715
19,1481,985,1702,818,1497,1405,1058,1711
20,1481,985,1705,818,1500,1405,1061,1711
21,1481,985,1705,818,1497,1405,1061,1715
22,1481,988,1708,818,1503,1408,1064,1718
23,1481,988,1711,818,1503,1411,1064,1718
24,1484,988,1708,818,1503,1411,1064,1718
25,1484,988,1708,818,1500,1411,1064,1721
26,1484,988,1711,818,1506,1415,1064,1721
27,1484,988,1711,818,1503,1415,1064,1718
28,1487,988,1715,818,1506,1415,1067,1721
29,1487,988,1715,818,1503,1411,1067,1721
30,1484,988,1718,818,1506,1411,1067,1724
31,1484,985,1715,818,1506,1415,1067,1721
32,1484,988,1718,818,1506,1411,1064,1721
33,1484,988,1718,818,1503,1411,1064,1718
34,1487,988,1718,818,1506,1411,1064,1721
35,1487,988,1718,818,1509,1411,1064,1718
36,1484,988,1721,818,1509,1415,1064,1721
37,1484,988,1721,821,1509,1411,1067,1724
38,1484,988,1721,821,1506,1411,1064,1724
39,1487,988,1721,818,1509,1411,1067,1727
40,1487,988,1724,818,1509,1411,1067,1724
41,1487,991,1724,818,1506,1415,1067,1721
42,1487,991,1724,821,1509,1418,1067,1721
43,1487,988,1724,818,1509,1418,1067,1724
44,1490,988,1724,821,1512,1415,1064,1724
45,1490,988,1724,821,1506,1418,1067,1724
46,1490,988,1727,821,1512,1415,1067,1724
47,1487,988,1730,821,1509,1418,1067,1724
48,1487,991,1724,818,1512,1411,1064,1724
49,1487,988,1727,818,1506,1415,1067,1724
50,1484,988,1727,818,1512,1411,1064,1724
51,1484,988,1727,818,1512,1411,1061,1721
52,1484,988,1730,818,1516,1415,1064,1718
53,1484,988,1730,818,1512,1415,1064,1721
54,1484,988,1733,818,1512,1411,1067,1724
55,1490,991,1730,818,1516,1415,1064,1724
56,1487,988,1733,818,1516,1415,1067,1724
57,1487,988,1733,818,1512,1418,1064,1721
58,1487,991,1737,818,1519,1418,1067,1727
59,1490,991,1733,818,1519,1415,1064,1724
60,1487,991,1737,821,1519,1415,1064,1721
61,1487,991,1733,821,1509,1415,1064,1724
62,1490,991,1737,818,1519,1415,1064,1724
63,1487,988,1740,818,1516,1415,1064,1724
64,1487,988,1737,818,1519,1415,1064,1724
65,1487,991,1740,821,1519,1418,1064,1727
66,1490,991,1740,821,1519,1418,1067,1727
67,1493,991,1743,821,1522,1418,1070,1730
68,1493,991,1743,821,1522,1424,1070,1727
69,1493,995,1743,821,1522,1424,1070,1730
70,1490,991,1743,821,1522,1421,1070,1730
71,1462,954,1692,821,1478,1377,1045,1683
72,1465,976,1727,805,1503,1392,1042,1702
73,1459,979,1737,805,1503,1386,1039,1692
74,1452,973,1781,802,1512,1377,1029,1683
75,1449,982,1942,805,1550,1374,1033,1686
76,1446,1001,2163,805,1632,1367,1033,1689
77,1456,1026,2406,811,1765,1383,1055,1718
78,1465,1048,2592,811,1891,1399,1077,1762
79,1487,1070,2763,818,2011,1418,1099,1819
80,1512,1092,2899,824,2144,1452,1127,1898
81,1544,1108,3003,834,2254,1497,1152,1967
82,1591,1130,3085,840,2343,1553,1178,2033
83,1639,1140,3139,843,2419,1601,1194,2097
84,1683,1162,3186,853,2482,1642,1209,2147
85,1733,1171,3230,849,2551,1692,1235,2191
86,1787,1184,3255,862,2602,1740,1244,2245
87,1844,1197,3277,871,2649,1787,1266,2292
88,1885,1209,3303,878,2703,1831,1279,2327
89,1939,1216,3306,884,2738,1872,1291,2368
90,1983,1228,3328,890,2779,1907,1307,2397
91,2024,1231,3331,900,2801,1948,1314,2434
92,2068,1235,3337,903,2832,1986,1329,2460
93,2100,1241,3334,909,2848,2011,1339,2488
94,2116,1247,3341,913,2876,2027,1345,2498
95,2144,1250,3344,919,2886,2052,1348,2513
96,2179,1247,3331,922,2899,2084,1358,2539
97,2201,1254,3337,925,2914,2103,1370,2558
98,2217,1254,3334,935,2927,2116,1370,2564
99,2236,1257,3341,938,2943,2134,1374,2577
100,2245,1257,3334,941,2949,2150,1380,2577
101,2258,1260,3334,944,2959,2166,1383,2589
102,2280,1250,3325,947,2955,2182,1380,2605
103,2289,1257,3328,954,2965,2188,1386,2605
104,2299,1257,3322,960,2962,2198,1389,2627
105,2308,1257,3315,960,2968,2207,1389,2621
106,2318,1254,3315,963,2968,2213,1386,2627
107,2318,1250,3312,963,2974,2217,1389,2627
108,2321,1250,3300,966,2965,2226,1389,2627
109,2330,1244,3290,966,2965,2239,1389,2643
110,2333,1244,3287,973,2959,2229,1386,2655
111,2337,1241,3284,969,2968,2239,1386,2640
112,2330,1238,3271,969,2962,2232,1380,2630
113,2337,1235,3265,969,2962,2239,1386,2637
114,2346,1231,3262,973,2952,2242,1380,2646
115,2343,1235,3255,973,2952,2245,1380,2652
116,2359,1231,3252,976,2955,2258,1377,2659
117,2355,1228,3246,976,2952,2251,1377,2652
118,2362,1228,3246,979,2946,2261,1377,2662
119,2368,1231,3255,985,2968,2270,1386,2671
120,2349,1222,3236,979,2946,2254,1374,2646
121,2359,1219,3221,976,2930,2254,1367,2659
122,2359,1216,3214,979,2943,2261,1367,2662
123,2346,1216,3214,979,2930,2251,1361,2652
124,2352,1209,3205,979,2930,2264,1361,2655
125,2352,1209,3202,979,2924,2258,1361,2655
126,2355,1209,3202,982,2924,2254,1361,2662
127,2352,1206,3192,979,2927,2258,1358,2655
128,2346,1203,3186,969,2927,2251,1355,2640
129,2349,1203,3176,976,2914,2254,1351,2646
130,2346,1197,3176,976,2921,2251,1342,2649
131,2346,1203,3183,982,2921,2251,1348,2649
132,2349,1200,3173,976,2924,2258,1348,2655
133,2349,1200,3176,979,2927,2258,1345,2652
134,2343,1200,3170,982,2924,2261,1342,2649
135,2355,1194,3158,982,2918,2261,1348,2662
136,2355,1194,3154,979,2921,2264,1345,2655
137,2359,1190,3158,979,2949,2264,1342,2662
138,2355,1194,3158,982,2936,2270,1345,2659
139,2355,1194,3151,982,2927,2261,1339,2649
140,2355,1194,3148,982,2924,2258,1339,2665
