timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
1,1993,1230,1976,1127,1874,1839,1444,2177
2,1986,1233,1976,1124,1874,1836,1444,2174
3,1986,1233,1976,1124,1874,1833,1444,2180
4,1990,1233,1976,1124,1874,1829,1441,2174
5,1983,1233,1980,1124,1877,1829,1441,2174
6,1980,1233,1980,1124,1877,1826,1441,2174
7,1980,1236,1980,1124,1880,1826,1444,2167
8,1983,1236,1980,1120,1880,1829,1441,2167
9,1980,1236,1980,1124,1880,1826,1441,2164
10,1980,1236,1983,1120,1880,1819,1438,2164
11,1972,1236,1983,1120,1884,1823,1438,2164
12,1976,1236,1980,1117,1884,1819,1438,2164
13,1972,1236,1983,1120,1884,1815,1438,2161
14,1972,1239,1986,1117,1888,1812,1438,2161
15,1969,1239,1986,1117,1888,1812,1441,2156
16,1969,1239,1986,1117,1891,1809,1438,2156
17,1966,1239,1986,1117,1891,1806,1438,2153
18,1969,1239,1986,1117,1888,1809,1434,2153
19,1966,1243,1986,1113,1888,1806,1434,2153
20,1966,1239,1990,1113,1894,1802,1434,2150
21,1963,1243,1990,1113,1891,1802,1434,2150
22,1963,1243,1990,1113,1894,1802,1430,2147
23,1963,1243,1990,1113,1891,1799,1434,2150
24,1959,1243,1990,1110,1894,1799,1434,2143
25,1955,1243,1993,1110,1894,1799,1430,2143
26,1955,1243,1993,1110,1894,1799,1434,2140
27,1955,1243,1993,1110,1898,1799,1434,2143
28,1952,1246,1996,1106,1898,1795,1434,2143
29,1955,1246,1993,1106,1898,1792,1434,2140
30,1952,1246,1996,1110,1898,1792,1430,2140
31,1948,1249,1996,1106,1901,1788,1434,2140
32,1948,1249,1996,1110,1898,1788,1434,2136
33,1948,1246,1999,1106,1901,1788,1434,2136
34,1948,1249,1999,1106,1901,1785,1434,2133
35,1948,1249,1999,1106,1901,1785,1434,2133
36,1942,1249,2004,1106,1904,1785,1430,2133
37,1942,1249,2004,1103,1904,1785,1434,2129
38,1945,1254,2004,1106,1907,1782,1434,2133
39,1939,1249,2004,1106,1907,1785,1434,2129
40,1942,1254,2007,1103,1904,1782,1430,2129
41,1939,1254,2004,1103,1907,1782,1434,2126
42,1939,1254,2004,1103,1907,1779,1434,2129
43,1939,1257,2010,1103,1912,1775,1430,2126
44,1936,1254,2007,1100,1907,1779,1430,2123
45,1936,1257,2010,1103,1907,1775,1430,2120
46,1936,1257,2010,1100,1912,1771,1430,2123
47,1936,1257,2010,1100,1912,1771,1430,2123
48,1931,1257,2013,1100,1912,1768,1430,2120
49,1931,1257,2010,1100,1915,1768,1434,2116
50,1931,1257,2010,1100,1915,1771,1430,2120
51,1928,1257,2013,1103,1915,1771,1430,2120
52,1928,1257,2013,1100,1915,1768,1427,2116
53,1928,1260,2013,1100,1915,1764,1430,2120
54,1928,1260,2013,1100,1918,1768,1430,2112
55,1925,1263,2017,1100,1915,1764,1430,2116
56,1928,1260,2020,1097,1915,1764,1430,2112
57,1925,1260,2017,1100,1918,1764,1427,2112
58,1921,1260,2020,1097,1918,1764,1430,2112
59,1921,1263,2020,1100,1918,1764,1430,2112
60,1925,1263,2020,1097,1918,1761,1430,2112
61,1918,1263,2024,1097,1921,1761,1430,2109
62,1921,1263,2024,1097,1921,1761,1430,2112
63,1921,1263,2028,1097,1921,1761,1427,2109
64,1918,1263,2024,1097,1921,1758,1430,2109
65,1918,1263,2024,1097,1921,1761,1430,2109
66,1918,1263,2028,1093,1921,1758,1427,2105
67,1915,1263,2028,1093,1925,1758,1430,2105
68,1915,1263,2031,1093,1925,1758,1430,2105
69,1915,1267,2031,1097,1925,1758,1430,2105
70,1918,1263,2031,1093,1925,1755,1427,2105
71,1874,1236,1986,1097,1884,1717,1400,2061
72,1863,1246,2010,1073,1898,1707,1382,2055
73,1850,1249,2020,1073,1901,1693,1373,2041
74,1847,1260,2112,1070,1915,1682,1369,2034
75,1843,1277,2351,1070,1963,1679,1369,2028
76,1847,1304,2692,1073,2116,1682,1382,2051
77,1863,1338,3060,1073,2304,1696,1396,2102
78,1884,1369,3388,1079,2525,1720,1430,2194
79,1925,1403,3626,1086,2719,1758,1471,2307
80,1983,1434,3804,1100,2907,1823,1509,2423
81,2061,1454,3926,1110,3054,1907,1543,2535
82,2156,1474,4029,1117,3183,1996,1577,2637
83,2262,1498,4090,1133,3306,2085,1625,2750
84,2358,1512,4158,1147,3404,2174,1658,2843
85,2461,1526,4199,1157,3493,2269,1690,2938
86,2549,1536,4234,1171,3572,2358,1717,3013
87,2634,1546,4264,1181,3636,2429,1741,3071
88,2706,1557,4281,1195,3680,2501,1764,3132
89,2770,1563,4294,1206,3728,2566,1779,3193
90,2843,1566,4302,1216,3766,2634,1795,3244
91,2894,1574,4312,1225,3801,2681,1809,3285
92,2948,1577,4312,1236,3824,2737,1819,3319
93,2989,1580,4322,1246,3845,2778,1823,3357
94,3033,1580,4322,1254,3872,2822,1833,3388
95,3071,1580,4318,1260,3882,2856,1850,3419
96,3101,1587,4318,1267,3896,2886,1850,3432
97,3122,1580,4312,1273,3896,2917,1853,3466
98,3155,1587,4312,1281,3906,2938,1856,3487
99,3179,1587,4305,1284,3916,2968,1856,3496
100,3203,1580,4299,1290,3916,2995,1860,3511
101,3224,1580,4294,1294,3920,3006,1867,3520
102,3238,1580,4285,1298,3923,3027,1863,3541
103,3255,1584,4288,1301,3920,3043,1860,3544
104,3265,1580,4285,1304,3920,3063,1863,3548
105,3282,1574,4270,1308,3916,3074,1863,3565
106,3285,1574,4264,1308,3913,3074,1850,3568
107,3292,1571,4250,1311,3913,3081,1853,3572
108,3299,1571,4254,1314,3916,3084,1847,3572
109,3316,1571,4240,1314,3916,3108,1856,3579
110,3319,1571,4243,1317,3920,3111,1853,3592
111,3330,1574,4237,1322,3913,3125,1850,3603
112,3333,1571,4243,1325,3913,3132,1850,3609
113,3344,1566,4234,1328,3906,3142,1856,3612
114,3347,1566,4226,1325,3909,3142,1853,3609
115,3357,1563,4220,1325,3899,3149,1853,3626
116,3354,1560,4216,1328,3896,3159,1853,3620
117,3360,1560,4210,1328,3902,3163,1853,3617
118,3368,1560,4199,1328,3893,3166,1850,3626
119,3377,1560,4196,1331,3889,3170,1847,3626
120,3374,1560,4189,1331,3885,3179,1843,3633
121,3371,1553,4189,1331,3882,3176,1847,3636
122,3388,1560,4175,1331,3872,3176,1839,3636
123,3381,1553,4178,1331,3875,3183,1843,3633
124,3395,1557,4175,1335,3869,3183,1839,3640
125,3395,1553,4165,1331,3869,3190,1843,3640
126,3395,1553,4169,1335,3869,3187,1839,3640
127,3395,1550,4155,1331,3861,3190,1839,3636
128,3391,1550,4155,1335,3861,3190,1833,3644
129,3398,1553,4151,1335,3852,3200,1833,3650
130,3401,1550,4151,1335,3852,3203,1833,3647
131,3401,1546,4148,1331,3855,3200,1833,3644
132,3408,1553,4142,1335,3852,3197,1833,3647
133,3408,1550,4134,1331,3845,3207,1829,3653
134,3412,1550,4137,1335,3845,3203,1829,3650
135,3408,1553,4137,1335,3841,3203,1833,3650
136,3419,1553,4137,1335,3845,3203,1829,3653
137,3412,1550,4124,1335,3837,3211,1829,3661
138,3415,1550,4134,1335,3837,3214,1829,3657
139,3419,1550,4131,1335,3831,3220,1829,3661
140,3422,1546,4131,1335,3834,3217,1826,3664
141,3425,1543,4128,1335,3831,3211,1829,3653
142,3425,1553,4121,1331,3831,3214,1826,3657
143,3432,1546,4118,1331,3824,3220,1823,3664
144,3422,1543,4121,1331,3831,3217,1826,3661
145,3425,1543,4118,1331,3824,3231,1823,3664
146,3425,1546,4097,1328,3814,3214,1819,3653
147,3422,1553,4101,1328,3814,3207,1812,3647
148,3422,1550,4104,1328,3810,3207,1815,3653
149,3422,1550,4104,1325,3817,3214,1815,3650
150,3425,1550,4104,1325,3817,3214,1815,3653
151,3428,1553,4104,1325,3814,3207,1815,3650
152,3428,1550,4101,1328,3817,3220,1815,3653
153,3436,1553,4097,1325,3814,3220,1819,3657
154,3442,1550,4101,1325,3817,3224,1819,3664
155,3446,1557,4114,1328,3817,3224,1823,3671
156,3446,1557,4118,1328,3828,3244,1826,3674
157,3460,1553,4110,1331,3824,3244,1829,3685
158,3460,1557,4114,1331,3828,3248,1829,3680
159,3455,1553,4114,1331,3824,3241,1833,3695
160,3466,1550,4114,1331,3824,3248,1833,3685
161,3466,1550,4107,1331,3821,3255,1833,3685
162,3476,1546,4107,1331,3821,3258,1833,3688
163,3476,1550,4104,1335,3817,3255,1829,3691
164,3473,1550,4107,1335,3814,3258,1829,3685
165,3476,1546,4110,1335,3817,3265,1833,3691
166,3483,1553,4107,1335,3821,3258,1833,3680
167,3473,1553,4107,1335,3817,3255,1829,3695
168,3483,1553,4107,1338,3817,3258,1833,3688
169,3483,1553,4101,1338,3814,3271,1826,3695
170,3487,1553,4104,1338,3817,3265,1833,3688
171,3487,1557,4110,1335,3817,3265,1833,3698
172,3455,1458,4063,1314,3790,3235,1799,3647
173,3436,1355,3926,1298,3709,3227,1758,3603
174,3422,1298,3821,1284,3606,3203,1700,3541
175,3395,1263,3688,1277,3490,3173,1645,3490
176,3368,1243,3582,1267,3354,3142,1608,3439
177,3336,1233,3487,1260,3244,3105,1574,3404
178,3309,1222,3398,1257,3146,3074,1546,3368
179,3279,1216,3327,1249,3050,3050,1522,3336
180,3252,1212,3258,1246,2965,3022,1509,3299
181,3211,1206,3187,1239,2879,2986,1495,3262
182,3183,1202,3139,1230,2822,2941,1471,3227
183,3170,1198,3081,1225,2757,2921,1458,3197
184,3139,1195,3046,1225,2706,2886,1451,3183
185,3128,1195,2999,1216,2675,2870,1441,3155
186,3111,1195,2968,1216,2634,2843,1438,3149
187,3101,1198,2944,1219,2607,2843,1444,3142
188,3095,1198,2921,1219,2576,2829,1447,3128
189,3084,1198,2890,1216,2549,2808,1444,3122
190,3071,1195,2862,1216,2521,2791,1441,3105
191,3054,1195,2838,1212,2488,2778,1441,3087
192,3040,1195,2808,1216,2470,2760,1438,3074
193,3033,1195,2794,1209,2450,2740,1434,3057
194,3013,1195,2770,1209,2429,2730,1434,3046
195,3006,1195,2757,1209,2413,2716,1430,3030
196,2992,1192,2730,1209,2396,2702,1427,3016
197,2986,1195,2713,1202,2382,2681,1427,2999
198,2968,1189,2692,1202,2361,2668,1427,2989
199,2954,1189,2672,1198,2345,2648,1423,2979
200,2948,1189,2658,1198,2327,2641,1420,2968
201,2935,1189,2641,1198,2313,2630,1417,2948
202,2927,1189,2627,1195,2300,2613,1417,2935
203,2907,1189,2610,1192,2286,2600,1414,2927
204,2900,1189,2597,1192,2272,2589,1414,2910
205,2890,1189,2583,1189,2269,2583,1409,2900
206,2879,1185,2570,1189,2262,2562,1409,2886
207,2873,1189,2559,1185,2245,2553,1406,2879
208,2859,1189,2549,1185,2239,2542,1403,2870
209,2856,1185,2535,1185,2225,2529,1403,2856
210,2843,1189,2529,1181,2215,2518,1403,2843
211,2829,1185,2501,1178,2197,2501,1396,2818
212,2825,1189,2508,1178,2197,2494,1400,2825
213,2811,1189,2494,1178,2194,2491,1396,2811
214,2802,1185,2484,1178,2191,2470,1396,2808
215,2798,1185,2470,1175,2177,2467,1396,2791
216,2787,1181,2464,1175,2174,2457,1396,2787
217,2778,1181,2453,1175,2167,2446,1393,2781
218,2773,1185,2443,1175,2156,2440,1393,2764
219,2767,1185,2437,1171,2150,2429,1390,2760
220,2757,1185,2429,1171,2143,2419,1393,2750
221,2743,1185,2419,1171,2143,2416,1393,2743
222,2740,1185,2416,1168,2140,2405,1390,2733
223,2733,1185,2409,1168,2126,2399,1390,2730
224,2722,1181,2399,1168,2120,2392,1390,2716
225,2719,1181,2392,1168,2120,2382,1390,2706
226,2709,1181,2385,1165,2112,2369,1390,2709
227,2702,1185,2378,1165,2102,2361,1386,2692
228,2689,1185,2369,1165,2102,2351,1386,2686
229,2686,1189,2369,1165,2096,2340,1382,2678
230,2678,1185,2361,1162,2091,2337,1382,2668
231,2668,1185,2358,1157,2085,2334,1379,2662
232,2665,1185,2351,1162,2082,2327,1379,2654
233,2654,1181,2340,1157,2082,2321,1382,2648
234,2651,1185,2334,1157,2072,2310,1379,2641
235,2641,1185,2334,1157,2064,2304,1379,2634
236,2634,1185,2327,1157,2061,2297,1373,2627
237,2627,1181,2321,1157,2064,2293,1376,2617
238,2630,1189,2317,1154,2058,2283,1376,2613
239,2621,1189,2307,1154,2051,2280,1376,2610
240,2613,1185,2304,1154,2048,2272,1379,2603
241,2607,1185,2300,1154,2044,2272,1376,2600
242,2603,1185,2293,1154,2044,2266,1379,2589
243,2600,1185,2293,1151,2037,2256,1376,2589
244,2597,1189,2293,1151,2034,2253,1376,2586
245,2589,1185,2286,1151,2037,2245,1376,2580
246,2580,1185,2280,1151,2034,2239,1373,2573
247,2576,1185,2280,1147,2034,2232,1376,2573
248,2570,1189,2269,1151,2031,2232,1376,2566
249,2570,1189,2269,1151,2024,2228,1373,2559
250,2559,1189,2266,1151,2020,2228,1373,2553
251,2559,1192,2266,1151,2017,2221,1373,2549
252,2549,1189,2256,1151,2013,2215,1373,2542
253,2542,1181,2256,1151,2017,2204,1376,2542
254,2535,1185,2248,1151,2010,2204,1373,2535
255,2535,1185,2245,1147,2004,2201,1373,2529
256,2529,1181,2242,1144,2004,2194,1373,2529
257,2525,1185,2239,1147,1996,2188,1369,2525
258,2521,1185,2232,1144,1993,2184,1369,2521
259,2515,1185,2228,1147,1990,2180,1373,2511
260,2508,1185,2232,1144,1993,2174,1369,2508
261,2505,1189,2228,1144,1986,2174,1369,2501
262,2501,1185,2225,1144,1986,2164,1369,2497
263,2494,1189,2221,1147,1980,2167,1369,2494
264,2491,1189,2221,1144,1980,2161,1369,2497
265,2488,1189,2218,1141,1983,2150,1369,2494
266,2484,1192,2215,1144,1980,2153,1369,2484
267,2477,1189,2215,1141,1980,2150,1369,2484
268,2470,1185,2208,1144,1976,2150,1366,2481
269,2470,1189,2204,1144,1972,2143,1373,2474
270,2461,1189,2204,1144,1969,2136,1369,2477
271,2457,1185,2204,1141,1972,2133,1369,2474
272,2453,1185,2191,1141,1966,2133,1369,2464
273,2453,1185,2191,1141,1959,2126,1369,2461
274,2443,1185,2191,1141,1963,2123,1369,2457
275,2440,1189,2188,1141,1959,2120,1366,2453
276,2437,1185,2188,1141,1952,2116,1366,2453
277,2437,1185,2180,1137,1952,2116,1366,2450
278,2426,1181,2177,1141,1948,2105,1369,2443
279,2429,1185,2177,1137,1945,2105,1362,2443
280,2426,1185,2167,1141,1945,2102,1366,2437
281,2416,1185,2170,1137,1942,2099,1362,2437
282,2413,1185,2167,1137,1942,2096,1362,2433
283,2409,1181,2167,1137,1939,2091,1366,2429
284,2409,1181,2164,1137,1939,2088,1362,2426
285,2399,1181,2161,1137,1939,2082,1362,2426
286,2399,1185,2161,1137,1928,2085,1362,2419
287,2392,1185,2161,1137,1928,2082,1359,2416
288,2389,1185,2150,1133,1928,2078,1359,2413
289,2389,1185,2156,1133,1931,2072,1359,2409
290,2382,1181,2153,1133,1936,2068,1362,2413
291,2375,1189,2150,1133,1928,2072,1362,2402
292,2375,1189,2147,1137,1928,2068,1362,2399
293,2372,1189,2150,1133,1928,2061,1362,2405
294,2372,1185,2140,1133,1928,2064,1362,2396
295,2364,1185,2140,1137,1925,2061,1362,2396
296,2361,1185,2140,1133,1928,2055,1362,2396
297,2358,1185,2136,1133,1921,2055,1362,2392
298,2354,1185,2136,1133,1925,2051,1362,2389
299,2354,1189,2136,1133,1925,2044,1359,2389
300,2340,1185,2136,1133,1928,2041,1359,2382
