timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
1,1743,998,1811,946,1562,1675,1121,1986
2,1740,998,1814,946,1565,1678,1124,1983
3,1743,1001,1808,946,1565,1678,1128,1983
4,1740,1001,1811,943,1558,1675,1128,1986
5,1740,998,1805,946,1562,1675,1124,1983
6,1737,998,1805,946,1558,1675,1128,1983
7,1737,998,1805,946,1562,1675,1128,1980
8,1737,998,1805,943,1558,1672,1124,1980
9,1733,995,1805,943,1558,1669,1124,1973
10,1733,998,1805,943,1558,1669,1124,1976
11,1733,998,1805,943,1558,1669,1124,1973
12,1730,998,1801,943,1558,1669,1124,1973
13,1730,998,1801,940,1558,1665,1121,1970
14,1727,998,1801,940,1558,1659,1124,1967
15,1727,998,1801,940,1558,1662,1124,1970
16,1727,998,1798,936,1558,1659,1121,1963
17,1720,995,1798,940,1555,1662,1121,1963
18,1720,998,1798,936,1555,1656,1121,1960
19,1720,995,1798,936,1555,1652,1121,1960
20,1717,995,1798,933,1555,1652,1124,1963
21,1717,998,1798,933,1555,1649,1124,1957
22,1714,998,1798,933,1555,1652,1121,1950
23,1714,995,1795,933,1555,1652,1121,1950
24,1714,998,1795,930,1555,1649,1121,1954
25,1714,998,1798,933,1555,1646,1124,1954
26,1717,998,1795,930,1555,1649,1121,1950
27,1714,998,1795,933,1555,1646,1121,1950
28,1711,998,1795,930,1555,1649,1124,1950
29,1711,998,1795,930,1558,1646,1121,1950
30,1714,998,1795,930,1555,1643,1121,1947
31,1711,998,1792,930,1555,1643,1121,1944
32,1707,998,1795,930,1555,1639,1124,1944
33,1707,998,1795,930,1558,1643,1121,1944
34,1707,998,1792,930,1555,1639,1121,1941
35,1707,995,1792,927,1555,1636,1118,1938
36,1701,998,1792,927,1552,1636,1118,1938
37,1701,995,1792,923,1555,1633,1121,1938
38,1698,998,1792,923,1555,1630,1118,1934
39,1698,998,1792,923,1555,1626,1118,1931
40,1698,998,1792,920,1555,1626,1115,1928
41,1695,998,1792,920,1555,1626,1115,1931
42,1691,998,1792,920,1552,1626,1118,1928
43,1695,995,1792,920,1555,1623,1118,1928
44,1688,998,1792,917,1555,1620,1115,1921
45,1685,998,1788,917,1552,1620,1111,1918
46,1682,998,1792,917,1555,1617,1111,1918
47,1678,998,1788,917,1555,1614,1111,1915
48,1682,998,1792,914,1555,1610,1111,1912
49,1682,998,1788,914,1552,1610,1111,1915
50,1682,1001,1792,914,1552,1607,1108,1912
51,1678,998,1792,910,1555,1610,1108,1908
52,1675,998,1792,914,1552,1607,1111,1915
53,1675,998,1792,914,1555,1607,1108,1908
54,1672,998,1792,910,1555,1607,1108,1912
55,1675,998,1792,910,1555,1607,1111,1908
56,1675,998,1792,914,1555,1607,1111,1912
57,1678,1001,1795,910,1555,1607,1115,1915
58,1678,998,1792,910,1558,1610,1111,1908
