timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
0,1746,930,1635,1053,1368,1773,1215,1992
1,1743,927,1635,1047,1365,1767,1215,1989
2,1737,927,1632,1047,1365,1767,1209,1986
3,1737,927,1632,1044,1362,1761,1209,1983
4,1731,924,1629,1041,1362,1758,1203,1980
5,1731,924,1629,1038,1359,1752,1206,1977
6,1698,915,1620,1359,1353,1722,1182,1944
7,1686,912,1644,1020,1383,1707,1173,1929
8,1677,915,1686,1017,1422,1698,1167,1923
9,1680,918,1716,1014,1467,1701,1173,1929
10,1677,927,1755,1017,1503,1698,1182,1929
11,1680,930,1779,1011,1533,1701,1188,1938
12,1680,936,1794,1014,1566,1704,1194,1944
