timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
0,624,1560,1308,1074,2127,798,1482,948
1,411,906,1050,762,1737,549,951,660
2,402,903,1041,756,1725,537,930,645
3,393,900,1035,750,1716,528,915,633
4,390,906,1029,753,1716,522,909,627
5,378,897,1014,735,1692,507,888,612
6,375,900,1014,738,1689,504,885,609
7,372,903,1011,738,1692,498,882,609
8,372,906,1011,741,1698,498,882,600
9,363,900,1002,732,1683,492,873,591
10,363,915,1005,741,1683,489,873,591
11,357,912,999,732,1677,483,867,582
12,351,894,990,720,1662,474,849,573
13,354,906,993,726,1674,474,855,576
14,345,897,981,714,1650,465,843,564
15,351,909,996,720,1674,474,861,576
16,360,903,981,714,1653,471,852,585
17,366,906,978,711,1716,471,879,591
18,351,960,1014,750,1674,474,870,576
19,354,927,996,723,1677,477,876,579
20,360,945,1008,735,1707,486,891,591
21,366,957,1020,741,1731,495,909,603
22,360,939,999,726,1692,486,897,591
23,366,927,984,714,1764,501,924,591
24,354,957,1008,738,1701,480,894,582
25,348,933,978,714,1659,471,873,573
26,366,957,1002,723,1701,498,912,594
27,357,963,1005,735,1701,483,900,588
28,354,960,999,729,1692,480,897,582
29,354,960,996,720,1689,480,894,579
30,345,942,975,708,1659,468,876,570
31,345,969,978,705,1668,465,873,570
32,366,999,1029,741,1752,495,930,603
33,375,1014,1044,753,1773,510,957,621
34,396,1038,1068,768,1809,534,999,648
35,408,1050,1077,774,1821,552,1029,666
36,426,1077,1101,789,1845,576,1065,693
37,432,1071,1095,789,1839,582,1065,696
38,429,1068,1089,783,1830,579,1065,693
39,426,1065,1080,780,1821,573,1053,687
40,426,1074,1089,786,1836,573,1050,687
41,417,1062,1071,777,1803,561,1029,675
42,408,1056,1062,768,1788,552,1011,663
43,402,1056,1056,765,1782,543,999,654
44,399,1065,1059,768,1791,543,999,651
45,390,1053,1044,759,1773,525,978,639
46,387,1062,1050,762,1785,525,978,636
47,387,1062,1047,759,1782,522,981,633
48,387,1065,1047,765,1785,525,987,636
49,387,1065,1047,756,1782,525,981,633
50,390,1071,1050,765,1788,525,987,636
51,399,1062,1041,753,1848,540,1020,657
52,381,1068,1038,756,1773,522,978,627
53,390,1086,1056,765,1800,531,999,642
54,378,1059,1026,744,1749,516,972,621
55,381,1065,1032,750,1761,516,975,624
56,390,1116,1074,783,1821,534,1017,639
57,384,1089,1044,768,1776,519,990,630
58,381,1098,1050,735,1779,519,990,627
59,381,1083,1041,756,1773,522,993,627
60,366,1059,1011,738,1719,498,951,603
61,375,1080,1050,741,1785,507,975,615
62,387,1116,1068,771,1824,525,1011,639
63,405,1146,1089,789,1863,552,1053,666
64,432,1176,1119,807,1905,585,1113,708
65,453,1188,1137,822,1926,609,1149,729
66,468,1203,1152,825,1932,627,1173,753
67,474,1206,1146,828,1935,639,1185,759
68,474,1203,1149,828,1926,642,1182,762
69,468,1194,1134,816,1908,630,1161,750
70,468,1200,1137,822,1917,630,1167,753
71,465,1209,1140,828,1920,630,1161,753
72,462,1197,1131,822,1908,621,1149,744
73,462,1200,1128,819,1902,618,1140,741
74,453,1191,1119,816,1896,609,1131,729
75,453,1197,1122,816,1893,609,1128,729
76,438,1185,1107,807,1875,594,1101,714
77,438,1185,1107,810,1881,591,1101,708
78,429,1182,1101,801,1866,582,1089,702
79,423,1170,1083,795,1848,570,1074,687
80,420,1182,1092,798,1860,570,1074,684
81,414,1173,1077,792,1848,558,1059,696
82,414,1176,1080,789,1851,558,1062,675
83,417,1194,1092,807,1875,564,1074,681
84,405,1164,1068,780,1821,546,1044,660
85,408,1197,1089,804,1869,552,1062,669
86,402,1170,1074,786,1839,549,1053,663
87,396,1161,1059,777,1821,537,1038,651
88,393,1158,1059,774,1815,534,1032,648
89,390,1149,1050,765,1803,531,1029,642
90,390,1152,1050,771,1803,531,1029,642
91,402,1203,1089,798,1872,549,1065,663
92,390,1155,1047,768,1800,528,1029,663
93,390,1170,1059,774,1818,531,1035,645
94,396,1146,1038,759,1785,540,1056,654
95,390,1191,1071,786,1839,531,1041,645
96,387,1188,1059,750,1833,525,1032,639
97,372,1137,1023,750,1764,510,999,618
98,381,1167,1050,765,1809,519,1026,630
99,372,1167,1038,768,1788,507,1005,618
100,372,1155,1032,759,1788,507,1005,642
101,366,1152,1026,753,1776,501,996,609
102,384,1131,1011,741,1749,522,1050,633
103,372,1173,1038,765,1800,507,1017,618
104,369,1149,1020,747,1764,498,996,615
105,360,1128,1041,741,1797,492,993,600
106,366,1140,1008,735,1749,504,1014,612
107,357,1149,1014,738,1767,486,987,597
108,366,1170,1032,753,1803,501,1014,612
109,372,1170,1032,753,1797,504,1023,618
110,378,1182,1041,762,1806,513,1038,624
111,393,1158,1047,750,1770,537,1080,651
112,384,1209,1065,780,1836,525,1056,636
113,375,1182,1038,756,1794,510,1032,621
114,378,1191,1044,759,1812,519,1044,630
115,378,1182,1035,756,1800,513,1038,627
116,381,1221,1062,780,1836,522,1059,630
117,378,1191,1041,762,1809,519,1041,630
118,396,1221,1065,771,1839,540,1065,654
119,378,1227,1068,744,1848,519,1062,627
120,369,1155,1056,738,1818,507,1035,615
121,366,1161,1011,741,1755,501,1017,609
122,369,1179,1023,750,1779,504,1023,612
123,378,1203,1044,765,1812,516,1047,627
124,390,1233,1068,774,1854,534,1083,648
125,414,1272,1107,804,1908,564,1137,684
126,432,1284,1119,813,1926,588,1176,711
127,450,1305,1137,825,1953,612,1212,735
128,465,1317,1149,837,1962,630,1239,756
129,474,1323,1155,840,1968,639,1248,768
130,477,1323,1155,846,1962,645,1251,771
131,480,1323,1158,843,1965,648,1251,774
132,480,1329,1155,846,1962,648,1248,774
133,480,1326,1155,846,1965,645,1242,774
134,477,1326,1152,852,1953,642,1236,768
135,480,1338,1158,855,1968,651,1242,777
136,477,1332,1158,855,1962,648,1242,774
137,480,1335,1158,855,1965,645,1239,774
138,474,1335,1155,855,1965,645,1239,771
139,483,1368,1179,873,2004,651,1257,780
140,465,1320,1140,843,1941,630,1212,753
141,462,1326,1140,846,1944,627,1206,753
142,462,1323,1134,840,1935,624,1203,747
143,459,1320,1137,837,1932,618,1197,744
144,459,1323,1140,843,1938,618,1197,741
145,450,1308,1122,831,1914,606,1179,729
146,462,1362,1164,867,1983,624,1218,750
147,465,1299,1113,825,1905,627,1164,753
148,453,1344,1149,855,1959,615,1197,735
149,441,1305,1110,825,1902,594,1164,714
150,435,1299,1107,819,1896,588,1155,708
151,444,1341,1140,849,1956,606,1188,726
152,447,1344,1140,849,1956,606,1191,729
153,435,1299,1110,822,1902,591,1164,714
154,450,1341,1140,846,1956,609,1200,732
