timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
0,1647,879,1518,957,1278,1665,1170,1905
1,1644,876,1515,954,1278,1662,1167,1902
2,1638,876,1512,951,1275,1659,1164,1896
3,1638,876,1512,951,1275,1656,1164,1893
4,1635,876,1512,948,1272,1653,1161,1893
5,1632,876,1512,948,1269,1650,1161,1890
6,1605,864,1506,933,1263,1617,1134,1854
7,1593,867,1551,930,1308,1608,1128,1845
8,1590,870,1596,927,1359,1602,1131,1845
9,1587,876,1647,924,1410,1602,1137,1845
10,1587,882,1680,927,1452,1602,1140,1854
11,1590,882,1707,924,1485,1605,1149,1860
12,1593,885,1734,927,1509,1608,1152,1869
13,1593,888,1758,927,1539,1611,1158,1872
14,1599,888,1773,924,1560,1617,1164,1881
15,1602,891,1788,927,1575,1623,1164,1890
16,1605,894,1806,927,1587,1623,1167,1896
17,1611,894,1815,927,1596,1629,1173,1902
18,1611,900,1827,930,1608,1632,1173,1905
19,1614,897,1833,927,1614,1638,1176,1908
20,1614,900,1842,930,1623,1638,1176,1911
21,1617,900,1845,930,1626,1641,1173,1914
22,1617,900,1857,927,1632,1641,1176,1914
23,1614,900,1863,930,1635,1644,1176,1914
24,1617,903,1869,930,1638,1644,1173,1920
25,1623,903,1869,930,1644,1650,1176,1926
26,1623,906,1878,927,1653,1650,1179,1926
27,1623,903,1884,930,1650,1653,1179,1926
28,1626,906,1887,933,1650,1653,1179,1932
29,1629,906,1890,933,1653,1656,1179,1935
30,1629,906,1896,933,1653,1659,1179,1938
31,1632,906,1896,933,1659,1659,1182,1938
32,1629,906,1899,933,1665,1662,1182,1938
33,1635,906,1905,933,1665,1665,1182,1941
34,1638,903,1899,933,1665,1668,1182,1944
35,1638,906,1905,936,1662,1668,1179,1947
36,1638,906,1911,933,1665,1671,1185,1947
37,1644,906,1908,936,1668,1674,1185,1953
38,1641,906,1911,936,1668,1674,1182,1950
39,1647,909,1911,936,1665,1674,1182,1956
40,1647,906,1911,936,1668,1680,1182,1956
41,1647,906,1917,936,1668,1680,1185,1956
42,1650,906,1917,939,1668,1677,1182,1959
43,1653,906,1911,939,1668,1680,1185,1962
44,1650,909,1920,939,1671,1683,1185,1959
45,1656,906,1917,939,1668,1683,1185,1965
46,1653,909,1920,939,1671,1683,1185,1959
47,1656,906,1917,939,1668,1689,1185,1965
48,1656,906,1920,939,1668,1686,1182,1968
49,1656,909,1923,939,1671,1686,1185,1965
50,1656,906,1923,939,1671,1686,1185,1968
51,1659,906,1926,939,1671,1689,1185,1968
52,1662,906,1923,939,1671,1689,1185,1971
53,1662,903,1920,939,1668,1692,1182,1971
54,1659,909,1929,939,1674,1689,1182,1968
55,1662,906,1923,939,1674,1695,1182,1974
56,1659,906,1926,939,1674,1692,1185,1971
57,1665,906,1923,942,1671,1695,1185,1974
58,1665,906,1926,942,1671,1695,1185,1971
59,1665,909,1926,942,1671,1695,1182,1977
60,1668,909,1923,942,1668,1695,1182,1977
61,1671,903,1923,942,1668,1698,1182,1980
62,1671,906,1923,942,1671,1701,1182,1980
63,1671,903,1920,942,1668,1701,1185,1980
64,1671,906,1923,942,1665,1698,1182,1983
65,1671,906,1926,942,1668,1698,1182,1977
66,1671,906,1923,942,1668,1701,1182,1980
67,1674,906,1923,942,1662,1701,1182,1983
68,1674,903,1920,942,1662,1704,1182,1980
69,1674,903,1926,942,1662,1704,1182,1977
70,1674,903,1923,942,1662,1701,1182,1980
71,1677,903,1926,942,1662,1704,1182,1983
72,1680,906,1926,942,1659,1704,1182,1983
73,1674,906,1926,942,1659,1704,1182,1983
74,1677,903,1926,942,1659,1707,1182,1983
75,1680,903,1923,942,1659,1704,1182,1986
76,1677,906,1926,942,1662,1704,1182,1983
77,1680,903,1920,942,1659,1707,1182,1986
78,1677,903,1923,945,1659,1704,1182,1986
79,1683,903,1923,942,1659,1710,1185,1986
80,1683,903,1923,945,1656,1707,1182,1989
81,1683,903,1923,942,1659,1710,1182,1986
82,1683,903,1923,945,1656,1707,1182,1989
83,1683,903,1923,945,1653,1710,1182,1986
84,1683,903,1920,945,1656,1710,1179,1992
85,1683,900,1920,945,1656,1710,1182,1986
86,1686,900,1920,942,1659,1710,1182,1989
87,1683,900,1923,945,1656,1707,1182,1992
88,1683,900,1920,942,1656,1710,1182,1986
89,1686,903,1917,942,1656,1713,1179,1992
90,1686,900,1920,942,1653,1710,1179,1992
91,1683,897,1920,945,1656,1713,1182,1989
92,1689,897,1917,942,1653,1713,1182,1992
93,1686,897,1917,945,1653,1713,1182,1989
94,1686,900,1917,945,1650,1713,1179,1992
95,1686,897,1917,945,1653,1710,1179,1989
96,1689,900,1917,942,1653,1716,1182,1989
97,1689,897,1914,942,1653,1713,1179,1992
98,1689,897,1917,942,1650,1710,1176,1992
99,1686,897,1917,942,1653,1710,1179,1989
100,1689,894,1914,942,1650,1713,1176,1992
101,1689,897,1917,942,1650,1710,1176,1989
102,1689,897,1911,942,1653,1710,1176,1992
103,1686,897,1914,942,1647,1713,1176,1986
104,1686,897,1914,945,1650,1710,1176,1989
105,1689,894,1911,942,1650,1713,1176,1992
106,1689,897,1914,942,1650,1713,1176,1989
107,1689,894,1911,942,1647,1716,1176,1992
108,1689,897,1914,942,1650,1710,1176,1992
109,1692,894,1911,939,1650,1713,1179,1989
110,1686,897,1914,942,1653,1713,1176,1989
111,1692,894,1908,942,1650,1713,1176,1992
112,1692,894,1911,942,1653,1716,1179,1992
113,1689,894,1914,942,1647,1713,1176,1989
114,1689,894,1911,942,1647,1716,1176,1989
115,1692,894,1911,939,1647,1716,1176,1992
116,1692,894,1905,942,1647,1716,1176,1995
117,1692,891,1908,939,1644,1713,1176,1992
118,1692,891,1908,939,1644,1716,1176,1989
119,1689,894,1911,942,1641,1713,1176,1992
120,1692,894,1911,939,1644,1716,1176,1989
121,1692,891,1908,942,1647,1716,1176,1992
122,1692,891,1905,942,1641,1716,1176,1995
123,1695,891,1905,942,1647,1716,1176,1995
124,1695,891,1908,939,1641,1716,1176,1992
125,1692,894,1908,942,1641,1716,1176,1992
126,1692,891,1911,942,1641,1713,1176,1989
127,1692,891,1908,942,1638,1713,1173,1989
128,1692,891,1905,942,1638,1713,1173,1989
129,1692,891,1905,942,1638,1713,1173,1989
130,1692,891,1908,942,1638,1713,1173,1989
131,1695,891,1902,942,1638,1713,1170,1992
132,1692,888,1902,939,1638,1716,1170,1992
133,1692,888,1905,939,1641,1713,1173,1989
134,1689,891,1905,939,1641,1713,1170,1989
135,1692,891,1902,939,1635,1713,1167,1992
136,1695,888,1902,939,1635,1710,1170,1989
137,1695,885,1899,942,1635,1713,1170,1992
138,1692,888,1902,939,1635,1716,1170,1992
139,1692,891,1899,939,1635,1713,1170,1992
140,1695,888,1899,939,1635,1713,1170,1989
141,1692,888,1902,942,1632,1710,1167,1992
142,1692,888,1902,939,1635,1713,1170,1989
143,1692,888,1902,939,1638,1713,1170,1989
144,1695,885,1899,939,1638,1716,1170,1992
145,1695,885,1896,939,1638,1710,1170,1992
146,1692,885,1899,939,1638,1713,1170,1989
147,1695,885,1899,939,1635,1716,1170,1992
148,1695,885,1896,939,1638,1716,1170,1992
149,1698,885,1896,939,1638,1713,1170,1992
150,1695,885,1899,939,1638,1716,1167,1995
151,1698,885,1896,939,1635,1716,1170,1992
152,1698,882,1896,939,1635,1716,1170,1992
153,1698,882,1896,939,1638,1716,1170,1995
154,1695,885,1899,939,1635,1713,1170,1992
155,1695,885,1899,939,1635,1713,1167,1992
156,1698,885,1899,939,1638,1716,1170,1992
157,1695,885,1899,939,1638,1713,1170,1989
158,1695,885,1896,939,1632,1713,1167,1992
159,1698,882,1893,939,1635,1716,1170,1995
160,1698,885,1896,936,1635,1716,1170,1989
161,1695,885,1899,939,1635,1713,1167,1989
162,1695,882,1896,936,1632,1716,1167,1989
163,1695,885,1896,939,1632,1710,1164,1992
164,1698,882,1893,936,1635,1716,1167,1992
165,1695,882,1893,939,1635,1713,1167,1989
166,1698,882,1890,939,1632,1713,1167,1992
167,1698,882,1896,936,1632,1716,1167,1989
168,1698,882,1896,936,1635,1716,1167,1989
169,1698,882,1893,936,1635,1713,1167,1992
170,1695,882,1896,936,1632,1716,1167,1992
171,1701,882,1893,936,1635,1716,1167,1992
172,1698,879,1890,936,1635,1716,1167,1992
173,1701,879,1887,939,1635,1716,1167,1995
174,1701,879,1890,939,1629,1713,1164,1995
175,1695,882,1890,939,1632,1713,1164,1992
176,1698,879,1890,939,1629,1713,1164,1992
177,1698,879,1887,936,1629,1716,1164,1992
178,1698,876,1890,936,1629,1716,1167,1992
179,1701,879,1890,936,1632,1716,1167,1992
180,1695,879,1890,936,1629,1713,1164,1989
181,1695,876,1890,936,1623,1710,1164,1986
182,1695,879,1887,936,1629,1713,1164,1986
183,1698,879,1887,936,1626,1710,1161,1989
184,1695,879,1890,936,1632,1710,1164,1986
185,1695,876,1884,936,1626,1710,1161,1989
186,1692,876,1890,933,1626,1707,1161,1980
187,1692,876,1887,936,1626,1704,1158,1983
188,1692,876,1884,933,1626,1707,1158,1986
189,1692,876,1887,933,1626,1707,1155,1986
190,1692,876,1884,933,1626,1707,1158,1983
191,1692,879,1887,933,1623,1704,1158,1983
192,1692,876,1884,930,1626,1707,1155,1983
193,1692,879,1887,930,1632,1710,1158,1983
194,1692,876,1884,930,1632,1707,1158,1983
195,1692,876,1884,930,1632,1710,1158,1986
196,1692,876,1884,930,1629,1707,1158,1983
197,1689,876,1884,933,1629,1707,1158,1980
198,1692,873,1878,933,1626,1707,1155,1983
199,1692,876,1881,930,1629,1707,1158,1980
200,1689,876,1881,933,1629,1704,1155,1980
201,1692,873,1881,930,1626,1707,1158,1983
202,1692,873,1884,933,1629,1704,1155,1983
203,1695,873,1878,930,1629,1710,1155,1986
204,1692,876,1884,930,1629,1707,1158,1983
205,1692,873,1878,933,1629,1707,1155,1986
206,1695,873,1878,930,1626,1707,1158,1983
207,1692,873,1884,930,1626,1707,1158,1983
208,1692,873,1878,930,1623,1704,1155,1986
209,1689,873,1881,930,1626,1704,1155,1983
210,1692,873,1878,933,1626,1707,1155,1986
211,1689,873,1881,933,1626,1704,1155,1983
212,1692,876,1881,930,1626,1707,1158,1983
213,1689,873,1884,933,1629,1704,1155,1983
214,1695,873,1878,933,1623,1707,1155,1986
215,1692,873,1878,930,1623,1710,1158,1986
216,1695,870,1875,930,1623,1710,1155,1986
217,1695,870,1875,930,1620,1707,1155,1986
218,1692,870,1875,930,1623,1707,1155,1986
219,1695,873,1878,930,1623,1710,1158,1983
220,1692,870,1878,930,1620,1707,1158,1980
221,1692,870,1878,933,1620,1704,1152,1983
222,1695,873,1878,930,1620,1707,1155,1986
223,1695,873,1875,930,1623,1707,1155,1983
224,1692,873,1878,933,1620,1704,1155,1986
225,1692,870,1878,933,1626,1707,1155,1980
226,1692,870,1878,930,1626,1707,1155,1980
227,1692,870,1872,930,1620,1707,1155,1983
228,1692,870,1875,933,1620,1704,1152,1983
229,1692,870,1878,930,1623,1704,1155,1980
230,1692,870,1875,930,1623,1707,1155,1980
231,1692,870,1872,930,1623,1707,1155,1980
232,1695,870,1875,930,1617,1707,1155,1983
233,1689,870,1875,930,1620,1704,1152,1980
234,1692,870,1878,930,1617,1704,1152,1977
235,1692,870,1878,930,1623,1704,1155,1980
236,1692,870,1878,930,1620,1707,1155,1983
237,1692,870,1875,930,1620,1704,1152,1983
238,1692,870,1875,930,1617,1704,1152,1983
239,1695,867,1872,930,1620,1707,1152,1983
240,1695,870,1875,927,1623,1707,1155,1983
241,1692,870,1875,930,1623,1707,1155,1983
242,1695,870,1872,930,1620,1707,1152,1983
243,1692,870,1875,930,1623,1704,1152,1980
244,1695,870,1875,930,1623,1707,1152,1983
245,1689,870,1875,930,1623,1704,1152,1980
246,1695,870,1869,930,1623,1704,1149,1983
247,1692,870,1875,930,1626,1707,1152,1980
248,1695,870,1875,927,1626,1710,1155,1983
249,1695,870,1872,933,1626,1710,1152,1989
250,1698,870,1875,930,1623,1707,1155,1986
251,1695,867,1869,930,1620,1707,1155,1983
252,1692,867,1872,930,1617,1704,1152,1980
253,1692,867,1869,927,1617,1704,1152,1980
254,1695,867,1869,927,1617,1707,1152,1980
255,1692,864,1869,927,1620,1704,1149,1980
256,1689,867,1869,927,1617,1701,1146,1980
257,1689,867,1872,927,1620,1698,1149,1977
258,1689,867,1872,927,1620,1704,1149,1977
259,1692,867,1869,927,1617,1701,1149,1980
260,1692,867,1866,927,1617,1701,1146,1977
261,1689,867,1869,927,1617,1698,1146,1974
262,1689,864,1869,924,1620,1701,1146,1977
263,1689,864,1863,927,1617,1701,1146,1977
264,1689,864,1863,927,1617,1701,1146,1977
265,1689,864,1866,924,1617,1701,1149,1977
266,1689,864,1869,924,1617,1701,1149,1977
267,1689,864,1869,927,1617,1698,1149,1974
268,1689,864,1863,927,1617,1698,1146,1977
269,1689,864,1866,924,1617,1701,1146,1977
270,1689,864,1863,927,1614,1701,1146,1977
271,1689,864,1866,927,1614,1698,1146,1974
272,1689,864,1866,924,1614,1701,1149,1974
273,1689,864,1866,924,1614,1698,1146,1977
274,1686,864,1869,924,1617,1698,1146,1974
275,1689,864,1866,927,1614,1698,1146,1980
276,1689,864,1863,927,1620,1701,1146,1974
277,1689,861,1863,927,1617,1701,1146,1977
278,1689,864,1866,927,1617,1698,1146,1974
279,1689,861,1866,924,1614,1701,1146,1977
280,1686,864,1869,924,1614,1698,1143,1977
281,1689,864,1863,924,1617,1698,1146,1974
282,1686,864,1863,927,1614,1695,1143,1974
283,1686,864,1863,924,1614,1698,1143,1974
284,1686,864,1863,924,1620,1698,1146,1974
285,1689,861,1860,924,1614,1695,1143,1974
286,1686,861,1860,924,1614,1698,1140,1974
287,1689,864,1860,924,1617,1698,1143,1974
288,1689,861,1860,924,1614,1698,1140,1974
289,1686,861,1863,924,1611,1695,1140,1971
290,1686,861,1863,924,1614,1695,1143,1971
291,1689,861,1860,924,1617,1698,1143,1971
292,1686,861,1860,924,1617,1698,1143,1974
293,1686,861,1860,924,1617,1695,1140,1974
294,1686,861,1863,924,1614,1695,1143,1971
295,1701,870,1878,930,1629,1710,1149,1986
296,1713,870,1872,936,1623,1725,1164,1998
297,1722,870,1872,936,1614,1731,1170,2007
298,1725,870,1866,939,1608,1737,1173,2010
299,1728,870,1863,942,1599,1740,1173,2013
300,1731,867,1860,942,1590,1740,1173,2013
301,1731,867,1857,942,1584,1740,1170,2013
302,1734,867,1857,939,1575,1740,1170,2013
303,1737,867,1854,942,1572,1743,1170,2013
304,1734,867,1851,942,1566,1743,1170,2010
305,1686,834,1788,936,1515,1686,1131,1947
306,1653,834,1806,909,1509,1659,1101,1926
307,1635,831,1800,897,1497,1638,1077,1899
308,1620,831,1785,897,1485,1620,1071,1887
309,1611,831,1785,891,1476,1614,1065,1878
310,1608,831,1773,891,1473,1608,1065,1875
311,1602,834,1770,888,1464,1605,1065,1872
312,1605,831,1767,888,1461,1605,1065,1866
313,1605,831,1755,888,1455,1599,1068,1869
314,1599,834,1752,888,1449,1602,1071,1869
315,1599,837,1740,891,1446,1605,1071,1869
316,1599,837,1743,891,1443,1602,1074,1872
317,1602,840,1728,891,1443,1605,1077,1872
318,1605,837,1731,891,1437,1605,1074,1872
319,1605,840,1728,888,1431,1611,1077,1869
320,1605,840,1719,894,1431,1608,1080,1875
321,1608,840,1713,894,1428,1608,1080,1875
322,1608,846,1713,894,1428,1611,1083,1872
323,1608,843,1707,894,1419,1614,1083,1872
324,1608,843,1704,894,1419,1614,1083,1872
325,1605,846,1698,897,1419,1614,1089,1872
326,1602,846,1695,900,1416,1611,1089,1881
327,1608,846,1695,897,1413,1617,1089,1875
328,1605,849,1692,900,1413,1617,1092,1875
329,1611,846,1689,903,1413,1617,1089,1878
330,1611,849,1680,906,1413,1614,1095,1881
331,1608,849,1674,906,1410,1614,1095,1881
332,1608,849,1674,903,1401,1620,1092,1878
333,1608,846,1668,906,1401,1617,1095,1881
334,1605,852,1665,909,1401,1617,1095,1884
335,1608,849,1665,906,1392,1620,1095,1878
336,1614,846,1659,906,1395,1617,1095,1878
337,1611,846,1659,906,1389,1620,1095,1878
338,1608,843,1650,909,1386,1623,1098,1878
339,1611,846,1650,906,1386,1623,1095,1878
340,1611,843,1647,912,1383,1620,1098,1881
341,1605,849,1644,912,1380,1620,1098,1884
342,1608,846,1641,912,1374,1623,1098,1881
343,1608,849,1641,912,1374,1623,1098,1875
344,1611,846,1638,912,1377,1623,1098,1878
345,1608,846,1632,915,1377,1617,1101,1884
346,1611,846,1635,912,1371,1620,1098,1875
347,1611,846,1632,912,1371,1620,1098,1878
348,1605,849,1632,915,1365,1623,1098,1878
349,1605,849,1626,915,1368,1620,1101,1878
350,1605,849,1626,912,1362,1623,1101,1881
351,1608,846,1623,915,1359,1623,1101,1875
352,1611,849,1623,918,1365,1620,1101,1881
353,1608,849,1617,918,1362,1617,1104,1881
354,1611,849,1620,918,1359,1623,1101,1875
355,1608,846,1614,918,1359,1623,1101,1875
356,1611,846,1614,921,1359,1623,1101,1875
357,1602,849,1608,918,1350,1620,1104,1881
358,1605,849,1611,918,1350,1620,1104,1878
359,1608,849,1608,921,1353,1617,1101,1878
360,1605,852,1608,918,1347,1620,1101,1872
361,1602,852,1602,921,1350,1614,1104,1881
362,1608,849,1602,924,1350,1617,1101,1875
363,1608,849,1605,924,1350,1620,1101,1875
364,1602,852,1596,924,1347,1614,1107,1878
