timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
1,1408,887,1844,568,1749,1320,995,1651
2,1408,890,1847,568,1749,1320,998,1651
3,1411,887,1847,568,1749,1320,998,1651
4,1415,890,1844,568,1749,1320,998,1655
5,1411,890,1844,568,1746,1320,998,1651
6,1415,890,1847,568,1746,1320,998,1651
7,1415,887,1847,568,1746,1320,998,1655
8,1415,890,1844,568,1746,1323,998,1655
9,1415,887,1844,568,1746,1323,998,1658
10,1415,887,1850,568,1746,1326,1001,1655
11,1418,887,1850,568,1746,1326,998,1658
12,1421,887,1850,572,1752,1323,998,1658
13,1418,890,1850,568,1749,1326,1001,1658
14,1418,887,1850,572,1749,1326,998,1661
15,1418,887,1850,568,1743,1323,1001,1661
16,1415,890,1850,572,1749,1329,1001,1658
17,1418,887,1847,572,1746,1326,998,1658
18,1418,887,1853,568,1746,1326,1001,1664
19,1418,887,1850,572,1746,1329,1004,1661
20,1421,887,1850,572,1746,1326,1001,1661
21,1424,887,1853,572,1740,1326,1001,1661
22,1418,887,1853,572,1746,1326,1001,1658
23,1421,884,1853,572,1746,1326,1001,1661
24,1424,887,1853,572,1737,1326,1001,1661
25,1421,887,1853,572,1740,1326,1001,1661
26,1418,887,1857,568,1746,1326,1001,1661
27,1421,887,1857,572,1743,1326,1001,1661
28,1421,887,1853,572,1743,1326,1001,1658
29,1421,887,1853,572,1743,1329,998,1664
30,1424,887,1857,572,1746,1329,1001,1658
31,1424,887,1857,572,1746,1329,1001,1664
32,1424,884,1853,572,1746,1326,1001,1661
33,1424,887,1857,572,1749,1332,1004,1664
34,1424,887,1860,572,1743,1329,1001,1661
35,1424,887,1860,572,1746,1329,1001,1664
36,1424,887,1860,572,1743,1329,1001,1664
37,1421,887,1857,572,1740,1329,1001,1661
38,1424,887,1860,572,1737,1332,1001,1664
39,1424,884,1860,575,1743,1329,1001,1661
40,1427,887,1857,572,1743,1329,1004,1664
41,1424,884,1857,572,1740,1332,1001,1661
42,1427,884,1860,572,1743,1332,1001,1664
43,1427,887,1860,572,1740,1332,1001,1664
44,1430,884,1860,572,1743,1329,1001,1664
45,1427,887,1857,575,1740,1329,1001,1664
46,1430,884,1863,572,1740,1329,1004,1664
47,1427,884,1863,572,1740,1332,1001,1664
48,1427,884,1866,572,1743,1332,1004,1667
49,1430,884,1863,572,1743,1332,1004,1667
50,1430,884,1863,572,1746,1332,1004,1664
51,1430,884,1863,572,1743,1332,1004,1670
