timestamp,tgs2600,mq135,mq3,mq6,mq7,tgs2602,tgs2611,tgs2620
1,1680,958,1664,861,1567,1535,1161,1854
2,1674,961,1664,858,1567,1532,1161,1851
3,1674,961,1664,858,1567,1529,1161,1858
4,1677,961,1664,858,1567,1525,1158,1851
5,1671,961,1667,858,1571,1525,1158,1851
6,1667,961,1667,858,1571,1522,1158,1851
7,1667,964,1667,858,1574,1522,1161,1845
8,1671,964,1667,855,1574,1525,1158,1845
9,1667,964,1667,858,1574,1522,1158,1841
10,1667,964,1671,855,1574,1516,1155,1841
11,1661,964,1671,855,1577,1519,1155,1841
12,1664,964,1667,851,1577,1516,1155,1841
13,1661,964,1671,855,1577,1513,1155,1838
14,1661,968,1674,851,1580,1509,1155,1838
15,1658,968,1674,851,1580,1509,1158,1835
16,1658,968,1674,851,1583,1506,1155,1835
17,1654,968,1674,851,1583,1503,1155,1832
18,1658,968,1674,851,1580,1506,1151,1832
19,1654,971,1674,848,1580,1503,1151,1832
20,1654,968,1677,848,1587,1500,1151,1829
21,1651,971,1677,848,1583,1500,1151,1829
22,1651,971,1677,848,1587,1500,1148,1825
23,1651,971,1677,848,1583,1496,1151,1829
24,1648,971,1677,845,1587,1496,1151,1822
25,1645,971,1680,845,1587,1496,1148,1822
26,1645,971,1680,845,1587,1496,1151,1819
27,1645,971,1680,845,1590,1496,1151,1822
28,1642,974,1683,842,1590,1493,1151,1822
29,1645,974,1680,842,1590,1490,1151,1819
30,1642,974,1683,845,1590,1490,1148,1819
31,1638,977,1683,842,1593,1487,1151,1819
32,1638,977,1683,845,1590,1487,1151,1816
33,1638,974,1687,842,1593,1487,1151,1816
34,1638,977,1687,842,1593,1484,1151,1812
35,1638,977,1687,842,1593,1484,1151,1812
36,1632,977,1690,842,1596,1484,1148,1812
37,1632,977,1690,838,1596,1484,1151,1809
38,1635,980,1690,842,1600,1480,1151,1812
39,1629,977,1690,842,1600,1484,1151,1809
40,1632,980,1693,838,1596,1480,1148,1809
41,1629,980,1690,838,1600,1480,1151,1806
42,1629,980,1690,838,1600,1477,1151,1809
43,1629,984,1696,838,1603,1474,1148,1806
44,1625,980,1693,835,1600,1477,1148,1803
45,1625,984,1696,838,1600,1474,1148,1800
46,1625,984,1696,835,1603,1471,1148,1803
47,1625,984,1696,835,1603,1471,1148,1803
48,1622,984,1700,835,1603,1467,1148,1800
49,1622,984,1696,835,1606,1467,1151,1796
50,1622,984,1696,835,1606,1471,1148,1800
51,1619,984,1700,838,1606,1471,1148,1800
52,1619,984,1700,835,1606,1467,1145,1796
53,1619,987,1700,835,1606,1464,1148,1800
54,1619,987,1700,835,1609,1467,1148,1793
55,1616,990,1703,835,1606,1464,1148,1796
56,1619,987,1706,832,1606,1464,1148,1793
57,1616,987,1703,835,1609,1464,1145,1793
58,1612,987,1706,832,1609,1464,1148,1793
59,1612,990,1706,835,1609,1464,1148,1793
60,1616,990,1706,832,1609,1461,1148,1793
61,1609,990,1709,832,1612,1461,1148,1790
62,1612,990,1709,832,1612,1461,1148,1793
63,1612,990,1712,832,1612,1461,1145,1790
64,1609,990,1709,832,1612,1458,1148,1790
65,1609,990,1709,832,1612,1461,1148,1790
66,1609,990,1712,829,1612,1458,1145,1787
67,1606,990,1712,829,1616,1458,1148,1787
68,1606,990,1716,829,1616,1458,1148,1787
69,1606,993,1716,832,1616,1458,1148,1787
70,1609,990,1716,829,1616,1454,1145,1787
71,1567,964,1674,832,1577,1419,1119,1745
72,1558,974,1696,809,1590,1409,1103,1738
73,1545,977,1706,809,1593,1396,1093,1725
74,1542,987,1793,806,1606,1387,1090,1719
75,1538,1003,2019,806,1651,1384,1090,1712
76,1542,1029,2341,809,1796,1387,1103,1735
77,1558,1061,2690,809,1974,1400,1116,1783
78,1577,1090,2999,816,2183,1422,1148,1870
79,1616,1122,3225,822,2367,1458,1187,1977
80,1671,1151,3393,835,2545,1519,1222,2087
81,1745,1171,3509,845,2683,1600,1255,2193
82,1835,1190,3606,851,2806,1683,1287,2290
83,1935,1213,3664,868,2922,1767,1332,2396
84,2025,1226,3728,880,3015,1851,1364,2483
85,2122,1238,3767,890,3099,1941,1393,2574
86,2206,1248,3799,903,3173,2025,1419,2644
87,2287,1258,3828,913,3235,2093,1442,2699
88,2354,1267,3844,926,3277,2161,1464,2757
89,2416,1274,3857,935,3322,2222,1477,2815
90,2483,1277,3864,945,3357,2287,1493,2864
91,2532,1284,3873,955,3389,2332,1506,2902
92,2583,1287,3873,964,3412,2383,1516,2935
93,2622,1290,3883,974,3431,2422,1519,2970
94,2664,1290,3883,980,3457,2464,1529,2999
95,2699,1290,3880,987,3467,2496,1545,3028
96,2728,1296,3880,993,3480,2525,1545,3041
97,2748,1290,3873,1000,3480,2554,1548,3073
98,2780,1296,3873,1006,3489,2574,1551,3093
99,2803,1296,3867,1009,3499,2603,1551,3102
100,2825,1290,3860,1016,3499,2628,1554,3115
101,2844,1290,3857,1019,3502,2638,1561,3125
102,2857,1290,3847,1022,3506,2657,1558,3144
103,2873,1293,3851,1026,3502,2674,1554,3148
104,2883,1290,3847,1029,3502,2693,1558,3151
105,2899,1284,3835,1032,3499,2703,1558,3167
106,2902,1284,3828,1032,3496,2703,1545,3170
107,2909,1280,3815,1035,3496,2709,1548,3173
108,2915,1280,3818,1038,3499,2712,1542,3173
109,2932,1280,3806,1038,3499,2735,1551,3180
110,2935,1280,3809,1042,3502,2738,1548,3193
111,2944,1284,3802,1045,3496,2751,1545,3202
112,2948,1280,3809,1048,3496,2757,1545,3209
113,2957,1277,3799,1051,3489,2767,1551,3212
114,2961,1277,3793,1048,3493,2767,1548,3209
115,2970,1274,3786,1048,3483,2774,1548,3225
116,2967,1271,3783,1051,3480,2783,1548,3219
117,2973,1271,3776,1051,3486,2786,1548,3215
118,2980,1271,3767,1051,3477,2790,1545,3225
119,2990,1271,3764,1055,3473,2793,1542,3225
120,2986,1271,3757,1055,3470,2803,1538,3231
121,2983,1264,3757,1055,3467,2799,1542,3235
122,2999,1271,3744,1055,3457,2799,1535,3235
123,2993,1264,3747,1055,3460,2806,1538,3231
124,3006,1267,3744,1058,3454,2806,1535,3238
125,3006,1264,3735,1055,3454,2812,1538,3238
126,3006,1264,3738,1058,3454,2809,1535,3238
127,3006,1261,3725,1055,3448,2812,1535,3235
128,3002,1261,3725,1058,3448,2812,1529,3241
129,3009,1264,3722,1058,3438,2822,1529,3248
130,3012,1261,3722,1058,3438,2825,1529,3244
131,3012,1258,3718,1055,3441,2822,1529,3241
132,3019,1264,3712,1058,3438,2819,1529,3244
133,3019,1261,3706,1055,3431,2828,1525,3251
134,3022,1261,3709,1058,3431,2825,1525,3248
135,3019,1264,3709,1058,3428,2825,1529,3248
136,3028,1264,3709,1058,3431,2825,1525,3251
137,3022,1261,3696,1058,3425,2832,1525,3257
138,3025,1261,3706,1058,3425,2835,1525,3254
139,3028,1261,3702,1058,3418,2841,1525,3257
140,3032,1258,3702,1058,3422,2838,1522,3260
141,3035,1255,3699,1058,3418,2832,1525,3251
142,3035,1264,3693,1055,3418,2835,1522,3254
143,3041,1258,3689,1055,3412,2841,1519,3260
144,3032,1255,3693,1055,3418,2838,1522,3257
145,3035,1255,3689,1055,3412,2851,1519,3260
146,3035,1258,3670,1051,3402,2835,1516,3251
147,3032,1264,3673,1051,3402,2828,1509,3244
148,3032,1261,3676,1051,3399,2828,1513,3251
149,3032,1261,3676,1048,3406,2835,1513,3248
